2024-09-21 18-37-11 top info:
Tasks: 619 total,   1 running, 435 sleeping,   0 stopped,   1 zombie  
Mem:   5792924k total,  5573528k used,   219396k free,     8264k buffers  
Swap:  2621436k total,   390108k used,  2231328k free,  1476872k cached  
800%cpu 141%user   0%nice  66%sys 576%idle   0%iow  14%irq   3%sirq   0%host  
  PID USER         PR  NI VIRT  RES  SHR S[%CPU] %MEM     TIME+ ARGS                         
  359 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/397-high-du]
  358 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/393-otg-fai]
  356 root         RT   0    0    0    0 S  0.0   0.0   0:00.01 [irq/386-chg-sta]
  355 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/385-chgr-er]
  354 root         RT   0    0    0    0 S  0.0   0.0   0:00.18 [irq/384-qg-good]
  353 root         RT   0    0    0    0 S  0.0   0.0   0:01.18 [irq/383-qg-fifo]
  352 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/382-qg-vbat]
  351 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/381-qg-vbat]
  340 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ipv6_addrconf]
  338 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [uaudio_svc]
  337 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/252-arm-smm]
  336 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/154-8804000]
  335 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/35-mmc1]
  334 root         RT   0    0    0    0 S  0.0   0.0   0:17.84 [irq/36-8804000.]
  333 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [mmc_clk_gate/mm]
  332 root         -2   0    0    0    0 S  0.0   0.0   0:08.25 [mmcqd/0rpmb]
  331 root         20   0    0    0    0 D  0.0   0.0  11:16.57 [mmc-cmdqd/0]
  330 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [sdhci_msm_pm_qo]
  328 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/33-mmc0]
  327 root         RT   0    0    0    0 S  0.0   0.0   0:33.37 [irq/34-7c4000.s]
  325 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [mmc_clk_gate/mm]
  324 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/29-KRYO L3-]
  323 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [dm_bufio_cache]
  322 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/355-bcl-vba]
  321 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/354-bcl-vba]
  320 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/353-bcl-vba]
  319 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/344-bcl-vba]
  318 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/343-bcl-vba]
  317 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/342-bcl-vba]
  315 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/315-limits_]
  313 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/314-limits_]
  312 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/352-qcom,te]
  311 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/345-qcom,te]
  310 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/251-arm-smm]
  309 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/250-arm-smm]
  308 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/249-arm-smm]
  307 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cam_cci_wq]
  306 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cam_cci_wq]
  305 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/248-arm-smm]
  304 root         20   0    0    0    0 D  0.0   0.0   0:00.05 [kworker/u16:7]
  303 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [qcom,cam170-cpa]
  302 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/247-arm-smm]
  301 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [qcom,cam_virtua]
  300 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cam-cpas]
  299 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/246-arm-smm]
  298 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/245-arm-smm]
  297 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/244-arm-smm]
  296 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/243-arm-smm]
  295 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [pm_workerq_venu]
  294 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [msm_vidc_worker]
  292 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [nvt_esd_check_w]
  291 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [nvt_fwu_wq]
  290 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [nvt_wq]
  289 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/235-arm-smm]
  288 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/142-soc:fpc]
  287 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ctp_selftest]
  284 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [k_ipa_usb]
  277 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bond0]
  276 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [spi0]
  255 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/242-arm-smm]
  254 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [qcrypto_seq_res]
  253 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/241-arm-smm]
  252 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/374-wled_pr]
  251 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/375-wled_fl]
  250 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/373-wled_ov]
  249 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/369-qpnp_lc]
  248 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/128-ant-swi]
  247 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [memory_wq]
  246 root         20   0    0    0    0 S  0.0   0.0   0:00.19 [qseecom-unreg-l]
  245 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kgsl_devfreq_wq]
  244 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kgsl-events]
  243 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/225-arm-smm]
  241 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kgsl-mementry]
  240 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kgsl-workqueue]
  237 root         20   0    0    0    0 S  0.0   0.0   0:00.13 [kworker/u16:4]
  234 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [DIAG_RPMSG_DIAG]
  233 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [DIAG_RPMSG_DIAG]
  232 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [DIAG_RPMSG_DIAG]
  231 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [DIAG_RPMSG_DIAG]
  230 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [DIAG_RPMSG_DIAG]
  229 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [CDSP_DCI_CMD]
  228 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [CDSP_DCI]
  227 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [CDSP_CMD]
  226 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [CDSP_DATA]
  225 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [CDSP_CNTL]
  224 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [DIAG_DCI_CMD]
  223 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [DIAG_DCI_DATA]
  222 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [DIAG_CMD]
  221 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [DIAG_DATA]
  220 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [DIAG_CTRL]
  219 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [SENSORS_DCI_CMD]
  218 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [SENSORS_DCI]
  217 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [SENSORS_CMD]
  216 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [SENSORS_DATA]
  215 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [SENSORS_CNTL]
  214 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [WCNSS_DCI_CMD]
  213 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [WCNSS_DCI]
  212 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [WCNSS_CMD]
  211 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [WCNSS_DATA]
  210 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [WCNSS_CNTL]
  209 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [LPASS_DCI_CMD]
  208 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [LPASS_DCI]
  207 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [LPASS_CMD]
  206 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [LPASS_DATA]
  205 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [LPASS_CNTL]
  204 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [MODEM_DCI_CMD]
  203 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [MODEM_DCI]
  202 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [MODEM_CMD]
  201 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [MODEM_DATA]
  200 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [MODEM_CNTL]
  199 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [diag_dci_wq]
  198 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [diag_cntl_wq]
  197 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [DIAG_USB_diag]
  196 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [diag_wq]
  195 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [diag_real_time_]
  193 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [hwrng]
  192 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/240-arm-smm]
  191 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cdsprm-wq-delay]
  190 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cdsprm-wq]
  189 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [mem_share_svc]
  187 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/239-arm-smm]
  186 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/46-smp2p]
  185 root         RT   0    0    0    0 S  0.0   0.0   0:06.29 [irq/45-smp2p]
  184 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/44-smp2p]
  183 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/238-arm-smm]
  182 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/237-arm-smm]
  144 root         20   0    0    0    0 S  0.0   0.0   0:04.06 [ecryptfs-kthrea]
  143 root         20   0    0    0    0 S  0.0   0.0   0:47.08 [kswapd0]
  142 root         20   0    0    0    0 S  0.0   0.0   0:05.82 [kauditd]
  100 root         20   0    0    0    0 S  0.0   0.0   0:00.17 [rtmm_reclaim]
   99 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [rtmm_pool]
   98 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cfg80211]
   97 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [governor_msm_ad]
   96 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [devfreq_wq]
   95 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ipa_pm_activate]
   94 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [transport_power]
   93 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ipa_power_mgmt]
   92 root         20   0    0    0    0 S  0.0   0.0   0:06.62 [system]
   91 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [edac-poller]
   90 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/48-tsens-cr]
   89 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/47-tsens-up]
   88 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/233-arm-smm]
   87 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/224-arm-smm]
   86 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kblockd]
   85 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [crypto]
   84 root         20   0    0    0    0 S  0.0   0.0   0:18.29 [kcompactd0]
   83 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [writeback]
   82 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [oom_reaper]
   80 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [qmp_aop]
   79 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [spi_wdsp]
   78 root         RT   0    0    0    0 S  0.0   0.0   0:00.51 [msm_watchdog]
   76 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ipa_usb_wq]
   73 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [netns]
   72 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [rcuob/7]
   71 root         20   0    0    0    0 S  0.0   0.0   0:02.35 [rcuos/7]
   70 root         20   0    0    0    0 S  0.0   0.0   0:40.42 [rcuop/7]
   67 root         20   0    0    0    0 S  0.0   0.0   0:01.44 [ksoftirqd/7]
   66 root         RT   0    0    0    0 S  0.0   0.0   1:17.59 [migration/7]
   65 root         20   0    0    0    0 S  0.0   0.0   0:55.50 [cpuhp/7]
   64 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [rcuob/6]
   63 root         20   0    0    0    0 S  0.0   0.0   0:09.82 [rcuos/6]
   62 root         20   0    0    0    0 S  0.0   0.0   1:12.81 [rcuop/6]
   59 root         20   0    0    0    0 S  0.0   0.0   0:01.81 [ksoftirqd/6]
   58 root         RT   0    0    0    0 S  0.0   0.0   1:13.08 [migration/6]
   57 root         20   0    0    0    0 S  0.0   0.0   0:55.78 [cpuhp/6]
   56 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [rcuob/5]
   55 root         20   0    0    0    0 S  0.0   0.0   0:03.15 [rcuos/5]
   54 root         20   0    0    0    0 S  0.0   0.0   0:23.20 [rcuop/5]
   53 root          0 -20    0    0    0 I  0.0   0.0   0:00.55 [kworker/5:0H]
   51 root         20   0    0    0    0 S  0.0   0.0   0:30.28 [ksoftirqd/5]
   50 root         RT   0    0    0    0 S  0.0   0.0   1:13.89 [migration/5]
   49 root         20   0    0    0    0 S  0.0   0.0   1:30.21 [cpuhp/5]
   48 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [rcuob/4]
   47 root         20   0    0    0    0 S  0.0   0.0   0:22.46 [rcuos/4]
   46 root         20   0    0    0    0 S  0.0   0.0   1:32.55 [rcuop/4]
   43 root         20   0    0    0    0 S  0.0   0.0   0:25.85 [ksoftirqd/4]
   42 root         RT   0    0    0    0 S  0.0   0.0   1:04.89 [migration/4]
   41 root         20   0    0    0    0 S  0.0   0.0   1:29.23 [cpuhp/4]
   40 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [rcuob/3]
   39 root         20   0    0    0    0 S  0.0   0.0   0:02.96 [rcuos/3]
   38 root         20   0    0    0    0 S  0.0   0.0   0:16.92 [rcuop/3]
   37 root          0 -20    0    0    0 I  0.0   0.0   0:00.52 [kworker/3:0H]
   35 root         20   0    0    0    0 S  0.0   0.0   0:22.09 [ksoftirqd/3]
   34 root         RT   0    0    0    0 S  0.0   0.0   0:54.17 [migration/3]
   33 root         20   0    0    0    0 S  0.0   0.0   1:26.48 [cpuhp/3]
   32 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [rcuob/2]
   31 root         20   0    0    0    0 S  0.0   0.0   0:15.22 [rcuos/2]
   30 root         20   0    0    0    0 S  0.0   0.0   1:00.12 [rcuop/2]
   27 root         20   0    0    0    0 S  0.0   0.0   0:23.80 [ksoftirqd/2]
   26 root         RT   0    0    0    0 S  0.0   0.0   0:42.30 [migration/2]
   25 root         20   0    0    0    0 S  0.0   0.0   1:33.83 [cpuhp/2]
   24 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [rcuob/1]
   23 root         20   0    0    0    0 S  0.0   0.0   0:08.06 [rcuos/1]
   22 root         20   0    0    0    0 S  0.0   0.0   0:46.34 [rcuop/1]
   19 root         20   0    0    0    0 S  0.0   0.0   2:38.59 [ksoftirqd/1]
   18 root         RT   0    0    0    0 S  0.0   0.0   0:28.23 [migration/1]
   17 root         20   0    0    0    0 S  0.0   0.0   2:05.11 [cpuhp/1]
   16 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [cpuhp/0]
   15 root         RT   0    0    0    0 S  0.0   0.0   1:29.81 [migration/0]
   14 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [rcuob/0]
   13 root         20   0    0    0    0 S  0.0   0.0   0:45.30 [rcuos/0]
   12 root         20   0    0    0    0 S  0.0   0.0   2:47.66 [rcuop/0]
   11 root         20   0    0    0    0 I  0.0   0.0   0:00.00 [rcu_bh]
   10 root         20   0    0    0    0 I  0.0   0.0   1:14.47 [rcu_sched]
    9 root         20   0    0    0    0 I  0.0   0.0   3:52.86 [rcu_preempt]
    8 root         20   0    0    0    0 S  0.0   0.0   3:28.46 [ksoftirqd/0]
    7 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [mm_percpu_wq]
    3 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [rcu_gp]
    2 root         20   0    0    0    0 S  0.0   0.0   0:01.03 [kthreadd]
    1 root         20   0  33M 3.1M 1.5M S  0.0   0.0   2:58.46 init


2024-09-21 18-37-20 top info:
Tasks: 619 total,   2 running, 435 sleeping,   0 stopped,   1 zombie
Mem:   5792924k total,  5553232k used,   239692k free,     8264k buffers
Swap:  2621436k total,   390108k used,  2231328k free,  1449572k cached
800%cpu 169%user   0%nice  38%sys 576%idle   0%iow  14%irq   3%sirq   0%host
  PID USER         PR  NI VIRT  RES  SHR S[%CPU] %MEM     TIME+ ARGS                       
10797 u0_a201      10 -10  11G 1.3G 534M R  148  23.5 121:08.14 com.camelgames.aoz.debuglz4
20006 shell        20   0  12M 4.0M 3.0M R 20.6   0.0   0:00.05 top -b -n 1 -d 1
  720 system       -2   0 2.1G  26M  20M S 13.7   0.4  55:57.68 surfaceflinger
 1589 system       18  -2 4.7G 296M 296M S 10.3   5.2 156:50.34 system_server
  717 audioserver  20   0 167M 7.7M 4.0M S 10.3   0.1  29:30.43 audioserver
  678 system       RT   0  59M 5.4M 4.1M S 10.3   0.0  36:33.30 android.hardware.sensors@1.0-service
 2568 system       20   0  17M 5.1M 3.1M S  6.8   0.0  69:18.44 cnss_diag -q -f
  671 system       -3   0  56M 9.4M 6.7M S  6.8   0.1  17:29.71 android.hardware.graphics.composer@2.2-service
19379 root         20   0    0    0    0 I  3.4   0.0   0:19.56 [kworker/u16:0]
17034 root         20   0    0    0    0 I  3.4   0.0   0:24.44 [kworker/u16:3]
 2606 root         RT   0    0    0    0 S  3.4   0.0   6:04.23 [irq/66-90b6300.]
  853 root          0 -20  77M 3.4M 3.4M S  3.4   0.0   6:13.65 thermal-engine
  661 audioserver  20   0  44M 4.4M 2.3M S  3.4   0.0  20:27.04 android.hardware.audio@2.0-service
  242 root         -3   0    0    0    0 S  3.4   0.0  12:24.85 [kgsl_worker_thr]
19902 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kworker/0:0H]
19885 root         20   0    0    0    0 I  0.0   0.0   0:00.01 [kworker/6:0]
19874 root         20   0    0    0    0 I  0.0   0.0   0:00.00 [kworker/0:0]
19813 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kworker/4:1H]
19751 root         20   0    0    0    0 I  0.0   0.0   0:02.85 [kworker/u16:1]
19622 root          0 -20    0    0    0 I  0.0   0.0   0:00.04 [kworker/1:0H]
19609 root          0 -20    0    0    0 I  0.0   0.0   0:00.03 [kworker/0:2H]
19575 root         20   0    0    0    0 I  0.0   0.0   0:00.00 [kworker/6:1]
19511 root         20   0    0    0    0 I  0.0   0.0   0:00.06 [kworker/4:4]
19489 root         20   0    0    0    0 I  0.0   0.0   0:01.99 [kworker/1:0]
19433 root          0 -20    0    0    0 I  0.0   0.0   0:00.11 [kworker/4:2H]
19277 root         20   0    0    0    0 I  0.0   0.0   0:00.00 [kworker/7:1]
19243 u0_a28       20   0 4.2G 114M  92M S  0.0   2.0   0:01.00 com.android.camera
19087 root          0 -20    0    0    0 I  0.0   0.0   0:00.11 [kworker/1:2H]
19053 root         20   0    0    0    0 I  0.0   0.0   0:00.04 [kworker/4:3]
19026 root         20   0    0    0    0 I  0.0   0.0   0:00.07 [kworker/4:0]
18933 root          0 -20    0    0    0 I  0.0   0.0   0:00.07 [kworker/4:0H]
